"ROG4","ROG3","JSMapIDProvince","FlashMapID","Adm1Name","CommonAbbrev","AltName","Adm1NameHindi","Popl","Title","ProvCap","RefYear","AreaMiles","AreaKm","SecurityLevel","FlashMapZoom","FlashMapZoomX","FlashMapZoomY","FlashMapZoomDistrict","FlashMapZoomDistrictX","FlashMapZoomDistrictY","DisplayFirst","Comments","Source","EditName","EditDate"
"ES02","ES",,,"Cabanas",,,,138426.00,"department/departmento","Sensuntepeque",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES03","ES",,,"Chalatenango",,,,177320.00,"department/departmento","Chalatenango",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES04","ES",,,"Cuscatlan",,,,178502.00,"department/departmento","Cojutepeque",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES05","ES",,,"La Libertad",,,,513866.00,"department/departmento","Nueva San Salvador",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES06","ES",,,"La Paz",,,,245915.00,"department/departmento","Zacatecoluca",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES07","ES",,,"La Union",,,,255565.00,"department/departmento","La Unión",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES08","ES",,,"Morazan",,,,160146.00,"department/departmento","San Francisco",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES09","ES",,,"San Miguel",,,,403411.00,"department/departmento","San Miguel",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES10","ES",,,"San Salvador",,,,1512125.00,"department/departmento","San Salvador",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES11","ES",,,"Santa Ana",,,,458587.00,"department/departmento","Santa Ana",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES12","ES",,,"San Vicente",,,,143003.00,"department/departmento","San Vicente",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES13","ES",,,"Sonsonate",,,,360183.00,"department/departmento","Sonsonate",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ES14","ES",,,"Usulutan",,,,310362.00,"department/departmento","Usulután",1992.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ET17","ET",,,"Asosa",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET18","ET",,,"Borena",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET19","ET",,,"Debub Gonder",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET20","ET",,,"Debub Shewa",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET21","ET",,,"Debub Welo",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET24","ET",,,"Metekel",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET25","ET",,,"Mirab Gojam",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET26","ET",,,"Mirab Harerge",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET27","ET",,,"Mirab Shewa",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET28","ET",,,"Misrak Gojam",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET29","ET",,,"Misrak Haregre",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET30","ET",,,"Nazret",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET31","ET",,,"Ogaden",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET32","ET",,,"Omo",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET33","ET",,,"Semen Gonder",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET34","ET",,,"Semen shewa",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET35","ET",,,"Semen Welo",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET38","ET",,,"Bale",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET39","ET",,,"Gamo Gofa",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET40","ET",,,"Ilubabor",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET41","ET",,,"Kefa",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET42","ET",,,"Sidamo",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET43","ET",,,"Welega",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"ET44","ET",,,"Adis Abeba",,,,,,,,,,,,,,,,,,,"HIS","BM",9/9/2002 0:00:00
"ET45","ET",,,"Afar",,"Affar",,1106383.00,"astedader akababi",,1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ET46","ET",,,"Amara",,,,,,,,,,,,,,,,,,,"HIS","BM",9/9/2002 0:00:00
"ET47","ET",,,"Binshangul Gumuz",,,,,,,,,,,,,,,,,,,"HIS","BM",9/9/2002 0:00:00
"ET48","ET",,,"Dire Dawa",,,,251864.00,,,1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ET49","ET",,,"Gambela Hizboch",,,,181862.00,"astedader akababi",,1994.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"ET50","ET",,,"Hareri Hizb",,,,,,,,,,,,,,,,,,,"HIS","BM",9/9/2002 0:00:00
"ET51","ET",,,"Oromiya",,"Oromiya",,18732525.00,"astedader akababi",,1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ET52","ET",,,"Sumale",,,,,,,,,,,,,,,,,,,"HIS","BM",9/9/2002 0:00:00
"ET53","ET",,,"Tigray",,,,3136267.00,"astedader akababi","Mekele",1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ET54","ET",,,"YeDebub Biheroch Bihereseboch na Hizboch",,,,,,,,,,,,,,,,,,,"HIS","BM",9/9/2002 0:00:00
"ETAA","ET",,,"Addis Ababa",,"Adis Abeba",,2112737.00,,,1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ETAC","ET",,,"Amhara",,,,13834297.00,"astedader akababi",,1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ETAD","ET",,,"Benishangul-Gumuz",,"Benshangul/Gumaz",,460459.00,"astedader akababi",,1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ETAE","ET",,,"Hariai",,"Hariai",,131139.00,,,1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ETAG","ET",,,"Southern Nations, Nationalities and Peoples",,,,10377028.00,"astedader akababi",,1994.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"ETAH","ET",,,"Somali",,,,,"astedader akababi",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"EZ01","EZ",,,"Benesov",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ02","EZ",,,"Beroun",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ03","EZ",,,"Blansko",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ04","EZ",,,"Breclav",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ05","EZ",,,"Brno",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ06","EZ",,,"Brno-Venkov",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ07","EZ",,,"Bruntal",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ08","EZ",,,"Ceska Lipa",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ09","EZ",,,"Ceske Budejovice",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ10","EZ",,,"Cesky Krumlov",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ11","EZ",,,"Cheb",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ12","EZ",,,"Chomutov",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ13","EZ",,,"Chrudim",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ14","EZ",,,"Decin",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ15","EZ",,,"Domazlice",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ16","EZ",,,"Frydek-Mistek",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ17","EZ",,,"Zlin",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ18","EZ",,,"Havlickuv Brod",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ19","EZ",,,"Hodonin",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ22","EZ",,,"Jesenik",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ24","EZ",,,"Jihlava",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ25","EZ",,,"Jindrichuv Hradec",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ26","EZ",,,"Karlovy Vary",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ27","EZ",,,"Karvina",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ28","EZ",,,"Kladno",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ29","EZ",,,"Klatovy",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ31","EZ",,,"Kromeriz",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ32","EZ",,,"Kutna Hora",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ34","EZ",,,"Litomerice",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ35","EZ",,,"Louny",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ38","EZ",,,"Most",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ40","EZ",,,"Novy Jicin",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ42","EZ",,,"Olomouc",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ43","EZ",,,"Opava",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ44","EZ",,,"Ostrava",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ46","EZ",,,"Palhrimov",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ47","EZ",,,"Pisek",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ48","EZ",,,"Plzen-Jih",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ49","EZ",,,"Plzen",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ50","EZ",,,"Plzen-Sever",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ51","EZ",,,"Prachatice",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ52","EZ",,,"Praha, Hlavni Mesto",,"Prague",,1209855.00,"capital city",,1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"EZ78","EZ",,,"Jihomoravsky Kraj",,"Jizni Morava",,2057239.00,"region","Brno",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"EZ79","EZ",,,"Jihocesky Kraj",,"Jizni Cechy",,700831.00,"region","Ceské Budejovice",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"EZ80","EZ",,,"Vysocina",,,,522846.00,"region",,,,,0,,,,,,,,,"www.statoids","BM",6/2/2004 0:00:00
"EZ81","EZ",,,"Karlovarsky Kraj",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ82","EZ",,,"Kralovehradecky Kraj",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
"EZ83","EZ",,,"Liberecky Kraj",,,,,,,,,,,,,,,,,,,"NIMA","BM",1/11/2002 0:00:00
