"PeopleID3","PeopName","Pronunciation","PeopNameSpanish","PeopNameGerman","PeopNamePortuguese","PeopNameFrench","PeopNameIndonesian","PeopNameThai","PeopNameHindi","ROP3_31Dec2009","ROP3","PeopleID2","JPScalePGACOld","JPScalePGAC","PercentChristianPGAC","PercentEvangelicalPGAC","LeastReachedPGAC","ROG3Largest","NbrCountries","PopulationPGAC","ROL3PGAC","RLG3PGAC","RaceCode","OmidCommunityName","OmidNCode","LargeSouthAsianLanguageROL3","Memo","Source","EditName","EditDate"
14393,"Pileni",,,,,,,,,108032,108032,286,"3.2",5,95.00,19.00,,"BP",1,2400,"piv",1,"AON09d",,,,,,"BM",10/4/2000 0:00:00
14394,"Pimbwe",,,,,,,,,108035,108035,341,"2.2",2,80.00,0.05,,"TZ",1,67000,"piw",1,"NAB57o",,,,,,"TW",10/4/2000 0:00:00
14395,"Pinai",,,,,,,,,108036,108036,244,"3.2",5,55.00,24.00,,"PP",1,1100,"pnn",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14397,"Pingilapese",,"Pingilapés","Pingilapesen",,"Pingelapais",,,,108040,108040,231,"3.2",5,100.00,19.00,,"FM",2,2500,"pif",1,"MPY54d",,,,,,"TW",10/4/2000 0:00:00
14398,"Pinje",,,,,,,,,108043,108043,243,"3.2",5,95.00,12.00,,"NC",1,200,"piz",1,"AON09a",,,,,,"TW",10/4/2000 0:00:00
14399,"Pinji",,,,,,,,,108044,108044,347,"3.1",4,95.00,4.00,,"GB",1,1500,"pic",1,"NAB57k",,,,,,"TW",10/4/2000 0:00:00
14400,"Pintiini",,,,,,,,,108045,108045,100,"3.2",5,70.00,35.00,,"AS",1,400,"pti",1,"AUG02",,,,,,"TW",10/4/2000 0:00:00
14401,"Pintupi",,,,,,,,,108046,108046,100,"3.1",4,72.00,5.00,,"AS",1,1300,"eng",1,"AUG02",,,,,,"TW",10/4/2000 0:00:00
14402,"Pinyin",,,,,,,,,108047,108047,333,"3.1",4,74.00,3.00,,"CM",1,40000,"pny",1,"NAB57a",,,,,,"TW",10/4/2000 0:00:00
14403,"Pipil",,,,,,,,,108048,108048,228,"2.2",2,96.00,2.00,,"ES",1,246000,"spa",1,"MIR37b",,,,"20 speakers; language almost extinct",,"TW",10/4/2000 0:00:00
14404,"Pira-Tapuia",,,,,,,,,108050,108050,290,"3.2",4,60.00,7.17,,"BR",2,2100,"pir",1,"MIR39d",,,,,,"TW",10/4/2000 0:00:00
14405,"Piro",,,,,,,,,108052,108052,290,"2.2",2,70.00,0.80,,"PE",1,5000,"pib",1,"MIR39a",,,,,,"TW",10/4/2000 0:00:00
14406,"Pisa",,,,,,,,,108055,108055,244,"3.1",4,65.00,4.00,,"ID",1,8000,"psa",1,"AON10a",,,,,,"TW",10/4/2000 0:00:00
14407,"Tepehua, Pisa Flores","teh-PAY-wah, PEE-sah FLOR-ess",,,,,,,,108056,108056,257,"3.2",4,75.00,7.70,,"MX",1,6200,"tpp",1,"MIR37z",,,,,,"TW",10/4/2000 0:00:00
14408,"Pisabo",,,,,,,,,108057,108057,108,"1.1",1,0.00,0.00,"Y","PE",1,600,"pig",4,"MIR39d",,,,"No contact from outside",,"TW",10/4/2000 0:00:00
14409,"Pishagchi",,,,,,,,,108058,108058,126,"1.1",1,0.00,0.00,"Y","IR",1,1300,"azb",6,"MSY41a",,,,,,"TW",10/4/2000 0:00:00
14410,"Pitcairner, Norfolk",,"Pitcairnés",,,"Pitcairnais",,,,108061,108061,269,"3.2",5,97.20,23.34,,"AS",5,1150,"eng",1,"MPY53",,,,"Bilingual in English, Pitcairn as second language",,"TW",10/4/2000 0:00:00
14411,"Saami, Pite",,,"Samen, Pite",,,,,,108063,108063,170,"3.2",4,94.00,6.00,,"SW",1,2000,"sje",1,"MSW51e",,,,"17,000 Saami in Sweden.  ""Lapp"" is derogatory term.",,"TW",10/4/2000 0:00:00
14412,"Piti",,,,,,,,,108064,108064,158,"3.2",4,80.00,8.00,,"NI",1,9000,"pcn",1,"NAB60b",,,,,,"TW",10/4/2000 0:00:00
14413,"Pitilu",,,,,,,,,108065,108065,244,"3.2",5,95.00,16.00,,"PP",1,1800,"lek",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14414,"Pitjantjatjara",,,,,,,,,108066,108066,100,"3.2",5,100.00,40.00,,"AS",1,3700,"pjt",1,"AUG02",,,,,,"TW",10/4/2000 0:00:00
14415,"Piu",,,,,,,,,108068,108068,244,"3.2",5,100.00,19.00,,"PP",1,200,"pix",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14416,"Piva",,,,,,,,,108069,108069,244,"3.2",5,90.00,19.00,,"PP",1,1500,"tgi",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14417,"Plains Bira",,"Bira Planicies",,,"Bira des Plaines","Dataran Bira",,,108070,108070,334,"3.2",5,91.39,24.85,,"CG",2,241700,"brf",1,"NAB57c",,,,,,"BM",10/4/2000 0:00:00
14418,"Poamei",,,,,,,,,108076,108076,243,"3.2",5,100.00,18.00,,"NC",1,300,"pme",1,"AON09a",,,,,,"TW",10/4/2000 0:00:00
14419,"Poapoa",,,,,,,,,108077,108077,243,"3.2",5,100.00,12.00,,"NC",1,50,"pop",1,"AON09a",,,,,,"TW",10/4/2000 0:00:00
14420,"Pobyeng",,,,,,,,,108078,108078,334,"3.1",4,70.00,5.00,,"CM",1,93000,"mgg",1,"NAB57c",,,,,,"TW",10/4/2000 0:00:00
14421,"Podena",,,,,,,,,108080,108080,215,"1.1",1,0.00,0.00,"Y","ID",1,200,"pdn",4,"MSY44y",,,,,,"TW",10/4/2000 0:00:00
14422,"Podoko",,,,,,,,,108082,108082,158,"3.1",4,30.00,5.00,,"CM",1,59000,"pbi",4,"NAB60b",,,,,,"TW",10/4/2000 0:00:00
14423,"Podopa",,,,,,,,,108083,108083,244,"3.2",5,95.00,25.00,,"PP",1,6800,"ppo",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14424,"Pogaya",,,,,,,,,108085,108085,244,"3.2",4,40.00,6.00,,"PP",1,800,"boq",4,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14425,"Pogoro",,,,,,,,,108086,108086,341,"3.2",5,83.00,13.00,,"TZ",1,428000,"poy",1,"NAB57o",,,,,,"TW",10/4/2000 0:00:00
14426,"Pokanga",,,,,,,,,108089,108089,108,"3.2",5,60.00,40.00,,"BR",1,200,"pok",1,"MIR39d",,,,,,"TW",10/4/2000 0:00:00
14427,"Poke",,,,,,,,,108090,108090,334,"3.2",5,100.00,25.00,,"CG",1,174000,"pof",1,"NAB57c",,,,,,"TW",10/4/2000 0:00:00
14428,"Kalenjin, Pokot",,,,,,,,,108091,108091,245,"3.2",5,45.42,18.86,,"KE",2,852000,"pko",4,"NAB62p",,,,,,"TW",10/4/2000 0:00:00
14429,"Pool, Pol",,,,,,,,,108092,108092,334,"3.2",5,72.37,13.72,,"CM",2,72400,"pmm",1,"NAB57c",,,,,,"TW",10/4/2000 0:00:00
14430,"Polci",,,,,,,,,108095,108095,158,"2.2",3,12.00,0.50,,"NI",1,30000,"plj",4,"NAB60b",,,,,,"TW",10/4/2000 0:00:00
14431,"Polish",,"Polaco","Polen",,"Polonais","Polandia",,,108096,108096,285,"2.2",2,89.95,0.26,,"PL",46,41934900,"pol",1,"CEW22i",,,,,,"TW",10/4/2000 0:00:00
14432,"Jew, Polish Speaking",,"Judío, Polaco Hablante","Juden, Polnischsprachige","Judeu polonês","Juif polonophone","Yahudi, berbahasa Polandia ",,,108099,108099,197,"1.2",1,0.10,0.05,"Y","IS",2,123200,"pol",4,"CMT35",,,,"100,000 Polish speakers. Jewish",,"TW",10/4/2000 0:00:00
14433,"Polonombauk",,,,,,,,,108101,108101,315,"3.2",5,95.00,43.00,,"NH",1,600,"plb",1,"AON09c",,,,,,"TW",10/4/2000 0:00:00
14434,"Polynesian",,"Polinesio","Polynesier",,"Polynésien","Polinesia",,,108102,108102,269,"3.2",5,100.00,20.00,,"US",1,4000,"eng",1,"MPY55",,,,"Foreign-born",,"TW",10/4/2000 0:00:00
14435,"Pom",,,,,,,,,108103,108103,244,"3.1",4,90.00,5.00,,"ID",1,3100,"pmo",1,"AON09e",,,,,,"TW",10/4/2000 0:00:00
14436,"Pomak",,,"Pomaken",,,,,,108104,108104,284,"1.2",1,1.87,0.38,"Y","TU",5,472500,"bul",6,"CEW22b",,,,,,"TW",10/4/2000 0:00:00
14437,"Pomo",,,,,,,,,108106,108106,246,"2.2",2,80.00,2.00,,"US",1,6000,"poo",1,"MIR38a",,,,"Nearly Extinct; N California",,"TW",10/4/2000 0:00:00
14438,"Ponam",,,,,,,,,108107,108107,244,"3.2",5,100.00,16.00,,"PP",1,1100,"ncc",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14439,"Ponapean",,"Ponapeano","Ponapeer",,"Ponapéen",,,,108108,108108,231,"3.2",5,97.26,20.48,,"FM",3,24300,"pon",1,"MPY54d",,,,,,"TW",10/4/2000 0:00:00
14440,"Ponasakan",,,,,,,,,108110,108110,232,"2.2",3,15.00,1.00,,"ID",1,5200,"pns",4,"MSY44l",,,,,,"TW",10/4/2000 0:00:00
14441,"Pondoma",,,,,,,,,108113,108113,244,"3.2",5,90.00,14.00,,"PP",1,1500,"pda",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14442,"Pong",,,,,,,,,108116,108116,239,"1.1",1,0.00,0.00,"Y","LA",1,2200,"pnx",4,"AUG03z",,,,,,"TW",10/4/2000 0:00:00
14443,"Pongu",,,,,,,,,108118,108118,140,"3.1",4,30.00,2.50,,"NI",1,45000,"png",6,"NAB56b",,,,,,"TW",10/4/2000 0:00:00
14444,"Pontic",,"Póntico","Pontier","Grego do Ponto","Grec Pontique","Pontik",,,108121,108121,178,"2.2",2,51.40,0.28,,"GR",3,743000,"pnt",1,"CEW20",,,,,,"TW",10/4/2000 0:00:00
14445,"Popoloca, San Felipe Otlaltepec","poh-poh-LOH-kah, sahn fay-LEE-pay oh-tlahl-teh-PEK",,,,,,,,108123,108123,321,"2.2",2,95.00,1.00,,"MX",1,3900,"pow",1,"MIR37z",,,,,,"TW",10/4/2000 0:00:00
14446,"Porohanon",,,,,,,,,108126,108126,168,"3.1",4,95.00,5.00,,"RP",1,31000,"prh",1,"MSY44x",,,,,,"TW",10/4/2000 0:00:00
14447,"Port Sandwich",,"Puerto Sandwich",,,"Mélanésien de Port Sandwich",,,,108127,108127,315,"3.2",5,100.00,45.00,,"NH",1,1700,"psw",1,"AON09c",,,,,,"TW",10/4/2000 0:00:00
14448,"Port Vato",,"Puerto Vato",,,"Mélanésien de Port Vato",,,,108128,108128,315,"3.2",5,100.00,46.00,,"NH",1,1800,"ptv",1,"AON09c",,,,,,"TW",10/4/2000 0:00:00
14449,"Portuguese",,"Portugués","Portugiesen",,"Portugais","Portugis",,"??????????",108129,108129,271,"3.1",4,94.56,2.97,,"PO",47,15076000,"por",1,"CEW21g","Portuguese","IDB",,,,"BM",10/4/2000 0:00:00
14450,"Gypsy, Portuguese",,"Gitano, Portugués","Zigeuner, Portugiesische",,"Nomade Portugais","Gipsi, Portugis",,,108132,108132,354,"2.2",2,90.00,1.00,,"PO",1,74000,"por",1,"CNN25f",,,,,,"BM",7/16/2003 0:00:00
14451,"Jew, Portuguese Speaking",,"Judío, Portugués Hablante","Juden, Portugiesischsprachige",,"Juif portugophone","Yahudi, berbahasa Portugis ",,,108133,108133,197,"1.2",1,0.98,0.29,"Y","BR",3,100400,"por",4,"CMT35",,,,,,"TW",10/4/2000 0:00:00
14452,"Potawatomi",,,,,,,,,108134,108134,246,"3.2",4,64.00,5.60,,"US",2,26300,"pot",1,"MIR38a",,,,"200 speakers in US; Michigan, Wisconsin, Oklahoma",,"TW",10/4/2000 0:00:00
14453,"Potiguara",,,,,,,,,108135,108135,179,"3.2",4,70.00,8.00,,"BR",1,17000,"por",1,"MIR39#",,,,"All speak Portuguese; language extinct",,"TW",10/4/2000 0:00:00
14454,"Zoe",,"Zo’é",,,,,,,108136,108136,179,"1.1",1,0.00,0.00,"Y","BR",1,200,"pto",4,"MIR39e",,,,,,"TW",10/4/2000 0:00:00
14455,"Pouhoy",,,,,,,,,108137,108137,260,"1.1",1,0.00,0.00,"Y","LA",1,300,"xxx",4,,,,,,,"TW",10/4/2000 0:00:00
14456,"Poumong",,,,,,,,,108138,108138,260,"1.1",1,0.00,0.00,"Y","LA",1,1200,"xxx",4,,,,,,,"TW",10/4/2000 0:00:00
14457,"Poussang",,,,,,,,,108139,108139,260,"1.1",1,0.00,0.00,"Y","LA",1,2600,"xxx",4,,,,,,,"TW",10/4/2000 0:00:00
14458,"Powhatan",,,,,,,,,108140,108140,246,"3.1",4,65.00,4.00,,"US",1,4400,"eng",1,"MIR38a",,,,"Language extinct; E Virginia",,"TW",10/4/2000 0:00:00
14459,"Poyanawa",,"Poyanáwa",,,"Poyanáwa",,,,108141,108141,108,"2.2",2,69.00,1.00,,"BR",1,600,"por",1,"MIR39d",,,,,,"TW",10/4/2000 0:00:00
14460,"Prang",,,,,,,,,108145,108145,181,"3.2",5,65.00,19.00,,"GH",1,2300,"kph",1,"NAB59a",,,,,,"TW",10/4/2000 0:00:00
14461,"Nuristani, Prasuni",,,,,,,,,108147,108147,251,"1.1",1,0.00,0.00,"Y","AF",1,8400,"prn",6,"CNT24d",,,,"Muslim",,"TW",10/4/2000 0:00:00
14462,"Principense",,,,,,"Principe",,,108149,108149,262,"3.1",4,95.00,3.50,,"TP",1,2200,"pre",1,"NAB58",,,,,,"TW",10/4/2000 0:00:00
14463,"Provencal",,"Provenzal","Provencalen",,"Provençal",,,,108150,108150,172,"2.2",2,70.45,0.59,,"FR",3,3079300,"fra",1,"CEW21z",,,,,,"TW",10/4/2000 0:00:00
14464,"Puari",,,,,,,,,108154,108154,244,"3.2",5,95.00,21.00,,"PP",1,40,"pux",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14465,"Lampung Pubian",,,,"Pubian de Lampung",,,,,108155,108155,209,"1.1",1,0.00,0.00,"Y","ID",1,110000,"ljp",6,"MSY44k",,,,,,"TW",10/4/2000 0:00:00
14466,"Atta, Pudtol",,,,,,,,,108156,108156,168,"2.2",3,6.00,1.00,,"RP",1,1000,"atp",4,"AUG05",,,,,,"TW",10/4/2000 0:00:00
14467,"Puerto Ricans, White",,"Puertorriqueños","Puertoricaner",,"Porto-Ricain","Puerto Riko",,,108160,108160,188,"3.2",5,95.40,26.16,,"US",3,6550000,"spa",1,"CLT27",,,,,,"TW",10/4/2000 0:00:00
14468,"Puinave",,,,,,,,,108161,108161,290,"3.2",5,60.00,28.00,,"CO",3,8800,"pui",1,"MIR39d",,,,,,"TW",10/4/2000 0:00:00
14469,"Puku",,,,,,,,,108163,108163,140,"1.2",1,2.00,0.33,"Y","NI",1,65000,"gel",4,"NAB56b",,,,,,"TW",10/4/2000 0:00:00
14470,"Pulabu",,,,,,,,,108165,108165,244,"3.2",4,35.00,7.00,,"PP",1,300,"pup",4,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14471,"Pulie",,,,,,,,,108167,108167,244,"3.2",5,95.00,12.00,,"PP",1,1500,"lmg",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14472,"Puluwat",,,,,,,,,108168,108168,231,"3.2",5,100.00,19.00,,"FM",1,1300,"puw",1,"MPY54d",,,,,,"TW",10/4/2000 0:00:00
14473,"Puman","Poo-mun",,,,,,,,108170,108170,239,"1.1",1,0.00,0.00,"Y","CH",1,22000,"uuu",2,"AUG03z",,,,"Under Blang Nationality",,"TW",10/4/2000 0:00:00
14474,"Pumi","Poo-mee",,,,,,,,108172,108172,317,"1.2",1,0.10,0.07,"Y","CH",1,49000,"pmj",4,"MSY50z",,,,,,"BM",9/14/2002 0:00:00
14475,"Punan Aput",,,,,,,,,108173,108173,155,"1.2",1,2.00,0.50,"Y","ID",1,700,"pud",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
14476,"Punan Bah-Biau",,,,,,,,,108174,108174,155,"2.2",3,16.00,2.00,,"MY",1,1200,"pna",4,"MSY44z",,,,,,"TW",10/4/2000 0:00:00
14477,"Punan Bungan",,,,,,,,,108175,108175,155,"1.2",1,5.00,1.00,"Y","ID",1,1500,"hov",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
14478,"Punan Keriau",,,,,,,,,108176,108176,155,"1.2",1,2.00,0.50,"Y","ID",1,600,"xke",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
14479,"Punan Merah",,,,,,,,,108177,108177,155,"1.2",1,4.00,0.50,"Y","ID",1,200,"puf",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
14480,"Punan Merap",,,,,,,,,108178,108178,155,"1.2",1,2.00,0.50,"Y","ID",1,300,"puc",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
14481,"Punan Tubu",,,,,,,,,108179,108179,155,"1.2",1,4.00,1.50,"Y","ID",1,3500,"puj",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
14482,"Punan-Nibong",,,,,,,,,108180,108180,155,"1.1",1,0.00,0.00,"Y","MY",2,3960,"pne",4,"MSY44z",,,,,,"TW",10/4/2000 0:00:00
14483,"Punjabi",,"Punyabí",,,,,"??????",,108182,108182,272,"1.2",1,1.59,0.62,"Y","CA",17,2408600,"pan",8,"CNN25n",,,"pan",,,"TW",10/4/2000 0:00:00
14484,"Punu",,,,,,,,,108190,108190,347,"3.2",5,76.23,25.00,,"GB",2,235000,"puu",1,"NAB57k",,,,,,"TW",10/4/2000 0:00:00
14485,"Puoc, Xinh Mun",,,,,,,"?????? ??? ??",,108192,108192,239,"1.2",1,1.40,0.09,"Y","VM",3,37500,"puo",4,"AUG03z",,,,,,"TW",10/4/2000 0:00:00
14486,"Puragi",,,,,,,,,108194,108194,244,"2.2",2,68.00,2.00,,"ID",1,1000,"pru",1,"AON10a",,,,,,"TW",10/4/2000 0:00:00
14487,"Purum",,,,,,,,"?????",108202,108202,207,"3.1",4,71.74,2.87,,"IN",2,1600,"pub",1,"MSY50c","Puram","PURAM",,,,"BM",7/16/2003 0:00:00
14488,"Putoh",,,,,,,,,108206,108206,155,"2.2",3,10.00,1.00,,"ID",1,11000,"put",4,"MSY44e",,,,,,"TW",10/4/2000 0:00:00
14489,"Pwo",,,,,,,,,108208,108208,183,"3.1",4,7.00,4.20,,"UV",1,22000,"pug",4,"NAB56a",,,,"Outsiders call them ""Puguli""",,"TW",10/4/2000 0:00:00
14490,"Karen, Pwo Rachaburi",,,,,,," ?????????????, ",,108210,116050,200,"2.2",3,10.00,1.00,,"TH",1,2800,"kjt",4,"MSY50g",,,,,,"TW",10/4/2000 0:00:00
14491,"Payung",,,,,,,,,108211,108211,158,"3.2",4,25.00,8.00,,"NI",1,28000,"pcw",4,"NAB60b",,,,,,"TW",10/4/2000 0:00:00
14492,"Pyen",,,,,,,,,108212,108212,207,"3.2",5,30.00,15.00,,"BM",1,800,"pyy",4,"MSY50c",,,,,,"TW",10/4/2000 0:00:00
14493,"Pyu",,,,,,,,,108213,108213,244,"3.1",4,27.04,4.18,,"PP",2,300,"pby",4,"AON10b",,,,,,"TW",10/4/2000 0:00:00
14494,"Pinuyumayan, Puyuma",,,,,,,,,108214,108214,298,"3.2",5,70.00,18.00,,"TW",1,11000,"pyu",1,"AUG01a",,,,,,"TW",10/4/2000 0:00:00
14495,"Qajar",,,,,,,,,108215,108215,126,"1.1",1,0.00,0.00,"Y","IR",1,3700,"azb",6,"MSY41a",,,,,,"TW",10/4/2000 0:00:00
14496,"Qaragozlu",,,,,,,,,108217,108217,126,"1.1",1,0.00,0.00,"Y","IR",1,2500,"azb",6,"MSY41a",,,,,,"TW",10/4/2000 0:00:00
14497,"Qashqai",,"Qasqai","Kaschgai",,"Qashqâi",,,,108219,108219,126,"1.1",1,0.00,0.00,"Y","IR",1,930000,"qxq",6,"MSY41a",,,,"Many are bilingual in farsi",,"TW",10/4/2000 0:00:00
14498,"Qizilbash",,,,,,,,"??????????",108231,108231,309,"1.1",1,0.00,0.00,"Y","AF",1,259000,"prs",6,"MSY41","Qazilbash","QAZ",,,,"TW",10/4/2000 0:00:00
14499,"Quaiquer",,"Cuaiquer",,,"Cuaiquer / Awa",,,,108232,108232,290,"3.2",4,65.00,5.77,,"CO",2,18000,"kwi",1,"MIR39e",,,,,,"TW",10/4/2000 0:00:00
14500,"Quapaw",,,,,,,,,108234,108234,246,"3.1",4,50.00,4.00,,"US",1,2900,"qua",1,"MIR38a",,,,"34 speakers; Oklahoma",,"TW",10/4/2000 0:00:00
14501,"Quechan",,,,,,,,,108235,108235,246,"3.1",4,60.00,5.00,,"US",1,3200,"yum",1,"MIR38a",,,,"343 speakers; California",,"TW",10/4/2000 0:00:00
14502,"Quechua",,,,,,,,,108236,108236,274,"3.2",5,95.71,10.14,,"BL",3,4198100,"quh",1,"MIR39g",,,,"37.1% of population",,"TW",10/4/2000 0:00:00
14503,"Quechua, Sihuas Ancash",,,,,,,,,108237,108237,274,"3.1",4,95.00,2.59,,"PE",1,7700,"qws",1,"MIR39g",,,,,,"TW",10/4/2000 0:00:00
14504,"Quechua, Northwest Jujuy",,"Quechua, Jujuy Noroeste","Quechua, Nord-west Jujuy",,"Quechua du Nord-Ouest de Jujuy","Quechua, Jujuy Barat Laut",,,108239,108239,274,"3.2",4,94.00,10.00,,"AR",1,6800,"quh",1,"MIR39g",,,,,,"TW",10/4/2000 0:00:00
14505,"Quechua, Pacaroas",,,,,,,,,108240,108240,274,"3.1",4,99.00,5.00,,"PE",1,1500,"qvp",1,"MIR39g",,,,"Few elderly speakers",,"TW",10/4/2000 0:00:00
14506,"Quechua, Pasco-Yanahuanca",,,,,,,,,108241,108241,274,"2.2",2,99.00,0.60,,"PE",1,46000,"qur",1,"MIR39g",,,,,,"TW",10/4/2000 0:00:00
14507,"Quechua, Puno",,,,,,,,,108242,108242,274,"2.2",2,96.00,2.00,,"PE",1,594000,"qxp",1,"MIR39g",,,,,,"TW",10/4/2000 0:00:00
14508,"Quichua, Tigre, Bobonaza",,,"Kichwa, Tigre",,,,,,108245,108245,274,"2.2",2,98.18,2.00,,"EC",2,11800,"qvz",1,"MIR39g",,,,,,"BM",11/12/2008 0:00:00
14509,"Rabaul Creole German",,"Rabaul Criollo Alemán","Rabaul Kreolen",,"Créole (métis) Allemand de Rabaul","Jerman Peranakan Rabaul",,,108252,108252,244,"3.2",5,98.35,11.67,,"PP",2,300,"uln",1,"AON09f",,,,,,"TW",10/4/2000 0:00:00
14510,"Achi, Rabinal",,,,,,,,,108254,108254,257,"3.2",5,99.00,12.00,,"GT",1,47000,"acr",1,"MIR37b",,,,,,"TW",10/4/2000 0:00:00
14511,"Rahambuu",,,,,,,,,108259,108259,153,"1.1",1,0.00,0.00,"Y","ID",1,7200,"raz",6,"MSY44s",,,,,,"TW",10/4/2000 0:00:00
14512,"Manobo, Rajah Kabungsuan",,,,,,,,,108264,108264,168,"3.1",4,45.00,4.00,,"RP",1,2200,"mqk",4,"MSY44x",,,,,,"TW",10/4/2000 0:00:00
14513,"Rajbansi (Hindu traditions)",,,,,,,,"????????",108268,108268,139,"1.1",1,0.17,0.00,"Y","IN",4,7067600,"rjs",5,"CNN25b","Rajbansi","RAJBG",,,,"TW",10/4/2000 0:00:00
14514,"Raji",,,,,,,,"?????",108272,108272,277,"1.1",1,0.21,0.00,"Y","NP",2,5900,"rji",5,"MSY50n","Raji","RAJI",,,,"BM",1/12/2004 0:00:00
14515,"Rakahanga-Manihiki",,,,,,,,,108282,108282,269,"3.2",4,96.33,8.00,,"NZ",2,5900,"rkh",1,"MPY55d",,,,,,"TW",10/4/2000 0:00:00
14516,"Rama",,,,,,,,,108286,108286,257,"2.2",2,85.00,1.50,,"NU",1,1100,"rma",1,"MIR39e",,,,"24 speakers",,"TW",10/4/2000 0:00:00
14517,"Rambang",,,,,,,,,108290,108290,229,"1.1",1,0.00,0.00,"Y","ID",1,154000,"pse",6,"MSY44k",,,,,,"TW",10/4/2000 0:00:00
14518,"Ranau",,,,,,,,,108294,108294,209,"1.2",1,0.05,0.02,"Y","ID",1,19000,"ljp",6,"MSY44k",,,,,,"TW",10/4/2000 0:00:00
14519,"Rangi",,,,,,,,,108299,108299,341,"3.2",4,26.00,7.00,,"TZ",1,566000,"lag",6,"NAB57o",,,,,,"TW",10/4/2000 0:00:00
14520,"Rapa",,,,,,,,,108304,108304,269,"3.2",4,100.00,6.00,,"FP",1,300,"ray",1,"MPY55f",,,,,,"TW",10/4/2000 0:00:00
14521,"Rapting",,,,,,,,,108305,108305,244,"3.2",5,100.00,17.00,,"PP",1,800,"rpt",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14522,"Rasawa",,,,,,,,,108306,108306,244,"3.1",4,75.00,4.00,,"ID",1,300,"rac",1,"AON09e",,,,,,"TW",10/4/2000 0:00:00
14523,"Rashaida",,,,,,,,,108307,108307,117,"1.1",1,0.00,0.00,"Y","SU",2,142000,"apd",6,"CMT30",,,,,,"TW",10/4/2000 0:00:00
14524,"Ratagnon",,,,,,,,,108310,108310,166,"3.1",4,55.00,3.50,,"RP",1,2100,"btn",1,"MSY44q",,,,,,"TW",10/4/2000 0:00:00
14525,"Ratahan",,,,,,,,,108311,108311,232,"3.2",4,90.00,7.00,,"ID",1,45000,"rth",1,"MSY44l",,,,,,"TW",10/4/2000 0:00:00
14526,"Raute",,,,,,,,"????",108317,108317,277,"1.1",1,0.35,0.00,"Y","BG",2,2200,"ben",5,"MSY50h","Raute","RAUTE",,"It said that they are semi-nomadic, roaming
around Pokhara and Jumla.  They hunt monkeys and the most contact they have
outside of their tribe is during trade.  They are animistic, with some Hindu
influences.  They worship at certain trees, traditional sites and at the sources
of rivers.  While they speak Raute, which is not a written language, there are
settled Raute who speak Nepali.  In the news, recently, they had a conflict with
the national government over vaccination of the tribe.  They rejected it and
would not allow the gov't to come in a vaccinate them.  I'm not sure what the
end was to that conflict.",,"TW",10/4/2000 0:00:00
14527,"Rawa",,,,,,,,,108324,108324,244,"3.2",4,99.00,9.00,,"PP",1,11000,"rwo",1,"AON10b",,,,,,"TW",10/4/2000 0:00:00
14528,"Rawang","Ra-wong",,,,,,,,108326,108326,234,"3.2",5,79.91,45.02,,"BM",2,158700,"raw",1,"MSY50f",,,,,,"TW",10/4/2000 0:00:00
14529,"Rawas",,,,,,,,,108327,108327,241,"1.1",1,0.00,0.00,"Y","ID",1,221000,"mui",6,"MSY44k",,,,,,"TW",10/4/2000 0:00:00
14530,"Rawo",,,,,,,,,108329,108329,244,"3.2",5,100.00,24.00,,"PP",1,900,"rwa",1,"AON09b",,,,,,"TW",10/4/2000 0:00:00
14531,"Zoque, Rayon","SO-kay, rah-YOHN","Zoque, Rayón",,,"Zoqué de Rayón",,,,108333,108333,235,"3.1",4,90.00,4.80,,"MX",1,16000,"zor",1,"MIR37z",,,,"2,000 speakers including 20 monolinguals",,"TW",10/4/2000 0:00:00
14532,"Karen, Eastern Kayah",,"Karen, Kayah Oriental","Karen, Östliche Kayah",,"Karen de l'est de Kayah","Karen, Kayah Timur","???????????????????????? ",,108337,108337,200,"3.2",4,18.65,7.29,,"TH",2,27000,"eky",2,"MSY50g",,,,"Form dialect continuum with Bre Karem.  50% to 75% literate.",,"TW",10/4/2000 0:00:00
14533,"Karen, Bghai",,"Karen, Rojo","Karen, Rote",,"Karen Rouge","Karen, Merah","????????????",,108338,108338,200,"3.2",5,26.42,17.91,,"BM",2,26100,"bwe",4,"MSY50g",,,,,,"TW",10/4/2000 0:00:00
