"ROG5","ROG4","ISO-6","FlashMapID","JSMapIDDistrict","OmidCode","LocalCode","Adm2Name","Adm2Type","Adm2NameHindi","Adm2NameBengali","Population","AreaSqKM","Capital","Longitude","Latitude","FlashMapZoom","FlashMapZoomX","FlashMapZoomY","DisplayFirst","Comment","Source","EditName","EditDate"
"EI20ae","EI20",,,,,,"Kilsallagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20af","EI20",,,,,,"Kiltamagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ag","EI20",,,,,,"Kilvine",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ah","EI20",,,,,,"Knappagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ai","EI20",,,,,,"Knock North",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20aj","EI20",,,,,,"Knock South",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ak","EI20",,,,,,"Knockadaff",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20al","EI20",,,,,,"Knocknalower",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20am","EI20",,,,,,"Lackan North",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20an","EI20",,,,,,"Lackan South",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ao","EI20",,,,,,"Letterbrick",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ap","EI20",,,,,,"Loughanboy",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20aq","EI20",,,,,,"Louisburgh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ar","EI20",,,,,,"Manulla",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20as","EI20",,,,,,"Mayo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20at","EI20",,,,,,"Meelick",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20au","EI20",,,,,,"Mount Falcon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20av","EI20",,,,,,"Muingnabo",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20aw","EI20",,,,,,"Muings",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ax","EI20",,,,,,"Murneen",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ay","EI20",,,,,,"Neale",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20az","EI20",,,,,,"Newbrook",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ba","EI20",,,,,,"Newport East",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bb","EI20",,,,,,"Newport West",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bc","EI20",,,,,,"Owenbrin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bd","EI20",,,,,,"Owennadornaun",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20be","EI20",,,,,,"Pontoon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bf","EI20",,,,,,"Portroyal",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bg","EI20",,,,,,"Rathhill",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bh","EI20",,,,,,"Rathoma",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bi","EI20",,,,,,"Roslee",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bj","EI20",,,,,,"Sallymount",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bk","EI20",,,,,,"Sheskin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bl","EI20",,,,,,"Shrule",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bm","EI20",,,,,,"Slievemahanagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bn","EI20",,,,,,"Slievemore",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bo","EI20",,,,,,"Sonnagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bp","EI20",,,,,,"Sraheen",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bq","EI20",,,,,,"Srahmore",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20br","EI20",,,,,,"Strade",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bs","EI20",,,,,,"Swineford",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bt","EI20",,,,,,"Tagheen",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bu","EI20",,,,,,"Tawnynagry",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bv","EI20",,,,,,"Toocananagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bw","EI20",,,,,,"Toomore",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bx","EI20",,,,,,"Tumgesh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20by","EI20",,,,,,"Turlough",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20bz","EI20",,,,,,"Urlaur",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20ca","EI20",,,,,,"Westport Rural",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI20cb","EI20",,,,,,"Westport Urban",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2101","EI21",,,,,,"Ardagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2102","EI21",,,,,,"Ardbraccan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2103","EI21",,,,,,"Ardcath",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2104","EI21",,,,,,"Ardmulchan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2105","EI21",,,,,,"Ardnamullan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2106","EI21",,,,,,"Athboy",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2107","EI21",,,,,,"Ballinlough",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2108","EI21",,,,,,"Ballyboggan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2109","EI21",,,,,,"Ballyconnell",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2110","EI21",,,,,,"Balrathboyne",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2111","EI21",,,,,,"Bective",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2112","EI21",,,,,,"Boherboy",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2113","EI21",,,,,,"Burry",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2114","EI21",,,,,,"Carrickleck",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2115","EI21",,,,,,"Castlejordan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2116","EI21",,,,,,"Castlekeeran",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2117","EI21",,,,,,"Castlerickard",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2118","EI21",,,,,,"Castletown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2119","EI21",,,,,,"Ceannanus Mor (Kells) Rural (Pt.)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2120","EI21",,,,,,"Ceannanus Mor (Kells) Urban",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2121","EI21",,,,,,"Cloghbrack",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2122","EI21",,,,,,"Clonmacduff",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2123","EI21",,,,,,"Crossakeel",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2124","EI21",,,,,,"Crosskeys",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2125","EI21",,,,,,"Cruicetown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2126","EI21",,,,,,"Culmullin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2127","EI21",,,,,,"Donaghmore",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2128","EI21",,,,,,"Donaghpatrick",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2129","EI21",,,,,,"Drogheda Municipal Borough",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2130","EI21",,,,,,"Drumcondra",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2131","EI21",,,,,,"Duleek",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2132","EI21",,,,,,"Dunboyne",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2133","EI21",,,,,,"Dunshaughlin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2134","EI21",,,,,,"Gallow",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2135","EI21",,,,,,"Galtrim",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2136","EI21",,,,,,"Girley",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2137","EI21",,,,,,"Grangegeeth",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2138","EI21",,,,,,"Grennanstown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2139","EI21",,,,,,"Hill Of Down",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2140","EI21",,,,,,"Innfield",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2141","EI21",,,,,,"Julianstown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2142","EI21",,,,,,"Kentstown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2143","EI21",,,,,,"Kilbrew",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2144","EI21",,,,,,"Kilbride",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2145","EI21",,,,,,"Kilcooly",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2146","EI21",,,,,,"Kildalkey",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2147","EI21",,,,,,"Killaconnigan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2148","EI21",,,,,,"Killallon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2149","EI21",,,,,,"Killary",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2150","EI21",,,,,,"Killeagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2151","EI21",,,,,,"Killeen",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2152","EI21",,,,,,"Killyon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2153","EI21",,,,,,"Kilmainham",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2154","EI21",,,,,,"Kilmessan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2155","EI21",,,,,,"Kilmore",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2156","EI21",,,,,,"Kilskeer",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2157","EI21",,,,,,"Knocklough",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2158","EI21",,,,,,"Laracor",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2159","EI21",,,,,,"Loughan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2160","EI21",,,,,,"Maperath",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2161","EI21",,,,,,"Martry",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2162","EI21",,,,,,"Mellifont",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2163","EI21",,,,,,"Moybolgue",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2164","EI21",,,,,,"Moylagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2165","EI21",,,,,,"Moynalty",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2166","EI21",,,,,,"Navan Rural (Pt.)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2167","EI21",,,,,,"Navan Urban/Rural (Pt.)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2168","EI21",,,,,,"Newcastle",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2169","EI21",,,,,,"Newtown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2170","EI21",,,,,,"Nobber",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2171","EI21",,,,,,"Oldcastle",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2172","EI21",,,,,,"Painestown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2173","EI21",,,,,,"Posseckstown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2174","EI21",,,,,,"Rahinstown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2175","EI21",,,,,,"Rathfeigh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2176","EI21",,,,,,"Rathkenny",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2177","EI21",,,,,,"Rathmolyon",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2178","EI21",,,,,,"Rathmore",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2179","EI21",,,,,,"Ratoath",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2180","EI21",,,,,,"Rodanstown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2181","EI21",,,,,,"Skreen",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2182","EI21",,,,,,"Slane",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2183","EI21",,,,,,"St. Mary's (Pt.)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2184","EI21",,,,,,"Stackallan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2185","EI21",,,,,,"Staholmog",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2186","EI21",,,,,,"Stamullin",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2187","EI21",,,,,,"Stonefield",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2188","EI21",,,,,,"Summerhill",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2189","EI21",,,,,,"Tara",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2190","EI21",,,,,,"Teltown",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2191","EI21",,,,,,"Trim Rural (Pt.)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2192","EI21",,,,,,"Trim Urban/Rural (Pt.)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2193","EI21",,,,,,"Trohanny",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2201","EI22",,,,,,"Aghabog",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2202","EI22",,,,,,"Anketell Grove",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2203","EI22",,,,,,"Annayalla",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2204","EI22",,,,,,"Anny",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2205","EI22",,,,,,"Ballybay Rural",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2206","EI22",,,,,,"Ballybay Urban",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2207","EI22",,,,,,"Ballymackney",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2208","EI22",,,,,,"Bellanode",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2209","EI22",,,,,,"Bellatrain",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2210","EI22",,,,,,"Bocks",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2211","EI22",,,,,,"Bragan",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2212","EI22",,,,,,"Broomfield",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2213","EI22",,,,,,"Caddagh",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2214","EI22",,,,,,"Carrickaslane",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2215","EI22",,,,,,"Carrickatee",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2216","EI22",,,,,,"Carrickmacross Rural",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2217","EI22",,,,,,"Carrickmacross Urban",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2218","EI22",,,,,,"Castleblayney Rural (Pt.)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2219","EI22",,,,,,"Castleblayney Urban District",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2220","EI22",,,,,,"Castleshane",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2221","EI22",,,,,,"Church Hill",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2222","EI22",,,,,,"Clones",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2223","EI22",,,,,,"Clones Rural (Part In Clones Rd)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2224","EI22",,,,,,"Clones Rural (Part in Clones Ud)",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2225","EI22",,,,,,"Clones Urban",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
"EI2226","EI22",,,,,,"Clontibret",,,,,,,,,,,,,,"GMI","BM",6/4/2004 0:00:00
